probIn scale
0.3843947 0.05422763
0.3781292 0.0556584
0.4532678 0.0573842
0.4382842 0.05823047
0.4226425 0.05937811
0.3973474 0.05689475
0.3954059 0.05366007
0.3558286 0.05282017
0.3441329 0.05116056
0.416734 0.0491615
0.4799643 0.04956592
0.4294777 0.05136202
0.3904134 0.04845504
0.3594445 0.04951349
0.3236518 0.05242048
0.3394916 0.05467343
0.3387676 0.0538083
0.3329409 0.0555242
0.3332216 0.05020384
0.2935273 0.0560003
0.3025117 0.05204457
0.3226303 0.05178959
0.3191193 0.0525555
0.3282229 0.05069008
0.2751314 0.05246097
0.2854295 0.05936398
0.3568767 0.05965809
0.3316768 0.05786915
0.315577 0.0677797
0.3370884 0.07132664
0.2567157 0.0644454
0.2472465 0.06715287
0.2397867 0.06689783
0.2626841 0.07103873
0.287599 0.06769145
0.3657765 0.07325034
0.3493433 0.07388662
0.387263 0.07783942
0.4024825 0.07238619
0.3850491 0.079751
0.3714523 0.07944701
0.3373602 0.08661303
0.2021143 0.08320614
0.2397848 0.08148581
0.2369834 0.08276829
0.2517267 0.08843784
0.2274132 0.08410208
0.1841859 0.09036241
0.1846585 0.09598773
0.189978 0.09643774
0.2538626 0.09431763
0.2049495 0.09269515
0.2102055 0.09520463
0.2293643 0.1050088
0.1654047 0.1080895
0.2178181 0.1023007
0.1884674 0.1041116
0.1925228 0.09878654
0.2733982 0.1057495
0.290011 0.1139466
0.2595931 0.1150016
0.2811466 0.1114443
0.1974215 0.1157086
0.2011318 0.1042503
0.255782 0.1069987
0.3015694 0.1009206
0.2902479 0.09857391
0.2973866 0.1000754
0.2734789 0.1062469
0.2389381 0.1041279
0.2906589 0.1040041
0.2831626 0.1107979
0.2521118 0.1075108
0.1863913 0.1121976
0.1618555 0.109452
0.1911438 0.1105409
0.2279214 0.1224939
0.2717655 0.1116041
0.2008417 0.1158637
0.211692 0.1315574
0.2467134 0.1221593
0.2529657 0.1167197
0.2647416 0.1165104
0.2533248 0.1149377
0.2592774 0.1178931
0.2247167 0.1187748
0.2233351 0.1120899
0.2402301 0.09811222
0.2812775 0.1003501
0.264874 0.103384
0.230294 0.09692595
0.245567 0.09126198
0.2294274 0.09340942
0.2570407 0.08836775
0.3202554 0.08866118
0.2577722 0.0911257
0.3024646 0.09958448
0.3095737 0.0994768
0.2768221 0.1054343
0.2541039 0.1104627
0.2143744 0.1051005
0.215158 0.1006862
0.2462149 0.1025495
0.2432728 0.1052599
0.2168545 0.1050123
0.2379561 0.1138027
0.2160773 0.1134119
0.2044496 0.1242721
0.2431218 0.1181288
0.2036858 0.1242314
0.13041 0.1274851
0.07661453 0.1317705
0.09832619 0.1352411
0.1343837 0.1453327
0.1846946 0.1447106
0.1950973 0.1450455
0.2103117 0.1406688
0.2708493 0.1385271
0.2676802 0.1354546
0.2889313 0.1313927
0.2106168 0.1259059
0.2204398 0.1336854
0.2649182 0.1349717
0.2408206 0.1292414
0.2677727 0.1200691
0.2821767 0.1138791
0.2581043 0.1210316
0.2319793 0.120505
0.2167849 0.1359877
0.1790588 0.1310485
0.1955501 0.1322031
0.1723773 0.1282504
0.1620558 0.1267035
0.1205379 0.1379404
0.1808017 0.1407504
0.1772821 0.147892
0.2037222 0.1491791
0.2832517 0.1572698
0.2274231 0.1438
0.1813507 0.1317695
0.1515963 0.1220074
0.2152817 0.1226166
0.1620808 0.1246798
0.1857904 0.1308287
0.2820975 0.1264973
0.268228 0.1232919
0.2237365 0.1235682
0.180691 0.122791
0.1664 0.1256592
0.1776698 0.1337853
0.1409126 0.1310693
0.1382243 0.1308633
0.1292861 0.1341767
0.1447871 0.1436442
0.1837505 0.1403464
0.242308 0.1349512
0.3201319 0.1224532
0.3127496 0.11595
0.2223038 0.1102452
0.2166929 0.1119558
0.2525422 0.1152042
0.2480356 0.1115402
0.2596402 0.1040628
0.2525316 0.1081132
0.2554139 0.1146769
0.2327927 0.1127874
0.2212344 0.1171176
0.160452 0.1082572
0.1995628 0.1175802
0.2295008 0.122333
0.2174379 0.1186179
0.2446543 0.1165835
0.2548552 0.1155971
0.1855499 0.1243554
0.1848644 0.1200501
0.2029806 0.1250013
0.1768412 0.1288625
0.1459178 0.1232673
0.1652778 0.1202095
0.08865109 0.1269993
0.1439848 0.1364781
0.1440128 0.1420516
0.1353335 0.1487928
0.1609593 0.147655
0.1913255 0.150739
0.1995299 0.1484901
0.1967202 0.1590517
0.1804934 0.1668753
0.1638367 0.1531345
0.1984597 0.1581083
0.1697275 0.1525428
0.1766826 0.1483845
0.1409718 0.1530824
0.1133622 0.1597041
0.139019 0.1535214
0.1994839 0.1515129
0.2157732 0.1627895
0.2160003 0.1717883
0.1781777 0.1614257
0.1566711 0.1712712
0.1487472 0.1553133
0.1753598 0.1490673
0.2069819 0.1593204
0.2029582 0.1574269
0.1772428 0.1701215
0.1351533 0.1809101
0.1542302 0.1950339
0.1155053 0.1915018
0.142307 0.1847952
0.1564689 0.198618
0.1616956 0.1949594
0.1191687 0.2143273
0.1168865 0.1976039
0.1082422 0.1889358
0.1193184 0.214517
0.1313537 0.2234439
0.1131936 0.2215614
0.1293057 0.2209641
0.1443147 0.2177927
0.1283702 0.2252805
0.1488798 0.2331287
0.1775101 0.2361389
0.1515436 0.2189288
0.1586608 0.2578497
0.1389495 0.2408442
0.1286638 0.2497626
0.1556783 0.2581674
0.1892676 0.2586201
0.184871 0.2557997
0.1452793 0.2490342
0.1558536 0.2421325
0.1585315 0.2334908
0.1447434 0.2269312
0.1111794 0.2340695
0.08716314 0.2289106
0.1024458 0.2403641
0.0960567 0.2793792
0.1045978 0.2762892
0.07085429 0.2471387
0.1005083 0.2458641
0.1504868 0.2277733
0.1205545 0.2160682
0.1449054 0.2149371
0.1460298 0.204829
0.1097253 0.210256
0.09677251 0.2239486
0.07448689 0.230893
0.07604423 0.2440757
0.09926524 0.2468425
0.09677838 0.2486857
0.09558373 0.2468474
0.08947424 0.2733223
0.1061672 0.2529126
0.09462076 0.2673979
0.1134395 0.2505573
0.1404435 0.2620384
0.1290833 0.2505813
0.1154489 0.2535472
0.1051538 0.2355481
0.1116018 0.235886
0.1263602 0.2326667
0.1078144 0.2185866
0.1236594 0.2263657
0.1134103 0.2336238
0.09012859 0.2421575
0.1023948 0.2503494
0.1158732 0.2451986
0.1116769 0.2315287
0.120677 0.2259782
0.08387721 0.2285648
0.07666267 0.2265794
0.1215394 0.2375537
0.1279357 0.2358705
0.1296036 0.2446983
0.1290114 0.2684625
0.1332282 0.2888871
0.1187433 0.3005504
0.08879938 0.2906764
0.1048705 0.2872988
0.08538541 0.2769983
0.0696565 0.3319639
0.06479251 0.3959229
0.1149041 0.3790088
0.08786187 0.3871014
0.09516634 0.3713852
0.0703814 0.3696364
0.06470376 0.3518381
0.09793612 0.3772539
0.0868761 0.3810283
0.1100936 0.3796936
0.09807733 0.3800328
0.06447579 0.3671062
0.08548077 0.3555497
0.08869489 0.3746519
0.09013806 0.3918788
0.07319219 0.4050577
0.1010478 0.4043172
0.07393967 0.372998
0.06069225 0.3801213
0.06602928 0.3631001
0.05384163 0.3728819
0.0596274 0.395474
0.1071108 0.4087229
0.08320163 0.4447597
0.05982444 0.4729142
0.0534987 0.4592461
0.1000233 0.4748375
0.06461851 0.4409263
0.08535934 0.4680376
0.0729727 0.4302705
0.08267096 0.3894304
0.07900336 0.3915892
0.09917602 0.3890333
0.1103091 0.3620042
0.08746676 0.3571463
0.09239874 0.3688105
0.09790878 0.3806483
0.08971237 0.3862295
0.07011353 0.4230339
0.07269835 0.4140621
0.06382054 0.3783701
0.08693627 0.4039348
0.06304546 0.3811878
0.09525774 0.3676747
0.07981746 0.3383574
0.1105923 0.3295606
0.1117071 0.3339041
0.05351391 0.3648823
0.05718378 0.3563311
0.05601532 0.3268676
0.05228747 0.2991627
0.04406876 0.2833575
0.07503308 0.2695439
0.09777752 0.2505098
0.1164483 0.2333775
0.1313327 0.2251338
0.1277405 0.2223391
0.1316272 0.2035957
0.1109017 0.2093664
0.1275111 0.2029765
0.1141422 0.2214156
0.1079954 0.2293237
0.1181002 0.2286402
0.08370046 0.2130813
0.1290019 0.2132709
0.1141985 0.2122046
0.08595163 0.2200064
0.06289849 0.2232968
0.09115297 0.2313144
0.1119812 0.2284177
0.116625 0.2192676
0.122092 0.2372658
0.1033711 0.2357112
0.1067312 0.2362127
0.1057168 0.2357107
0.1012323 0.261103
0.1588796 0.2706254
0.1481342 0.2821269
0.145683 0.2727751
0.1175313 0.2704989
0.1138503 0.2890614
0.09865105 0.294515
0.125112 0.283323
0.124737 0.2542481
0.1462716 0.2415925
0.1143875 0.2300521
0.1082512 0.2160807
0.1399242 0.225369
0.1032 0.218235
0.1496938 0.2349491
0.1393641 0.241377
0.173868 0.2629765
0.1378519 0.250491
0.1245904 0.2354053
0.1477723 0.2241289
0.1471113 0.2088404
0.1292456 0.2184903
0.1024391 0.2116761
0.09844404 0.215663
0.1031002 0.199612
0.09815701 0.2057107
0.1514198 0.1995237
0.1098999 0.2164617
0.1252071 0.2128517
0.1115664 0.2001139
0.1255529 0.2098475
0.1129866 0.2094583
0.1452204 0.2183026
0.175262 0.212721
0.1445306 0.1937369
0.1201513 0.1812919
0.1217967 0.1822766
0.09701241 0.1718736
0.1086151 0.1865895
0.1314642 0.1759672
0.1248305 0.1823395
0.1081422 0.1931132
0.1046508 0.1946069
0.1322555 0.199355
0.1448134 0.2040437
0.1636385 0.1967616
0.1426738 0.1919561
0.1444928 0.2002122
0.1423851 0.1911458
0.1727262 0.2094556
0.1875842 0.2105109
0.1746356 0.210069
0.1211257 0.200566
0.1282626 0.2068225
0.1802867 0.2080827
0.157058 0.2260293
0.1661215 0.215969
0.1516534 0.2134308
0.110265 0.2185199
0.1301434 0.2153757
0.1285065 0.2202008
0.1403506 0.2040985
0.1496085 0.2024551
0.09588601 0.2081975
0.128045 0.2325521
0.09555554 0.2234156
0.1257024 0.2105946
0.1049196 0.2119052
0.1035082 0.2243678
0.1133052 0.2180494
0.1323184 0.2212198
0.1236425 0.219866
0.09170068 0.2057403
0.110318 0.1923053
0.1176396 0.2006188
0.1269804 0.2006833
0.1506726 0.1973804
0.1808635 0.2015515
0.1730455 0.1846678
0.1815636 0.183948
0.145443 0.2018916
0.1091611 0.2122826
0.1752981 0.1899201
0.2009242 0.1708622
0.1946113 0.1844673
0.1671343 0.1800397
0.1436128 0.1714287
0.1583708 0.1706765
0.1557829 0.173431
0.1168032 0.1814761
0.1411464 0.1821994
0.1281591 0.2016014
0.151491 0.2008591
0.170579 0.2045658
0.1459828 0.2115315
0.1139663 0.2061483
0.136438 0.2403393
0.171324 0.2169589
0.1389298 0.2176942
0.1038677 0.2309546
0.1524054 0.2439928
0.1779074 0.2292185
0.1045874 0.2138652
0.08853122 0.2376865
0.06747243 0.233185
0.09265868 0.2274548
0.1050188 0.2263843
0.1113646 0.2369165
0.0962637 0.2632225
0.1064409 0.2524786
0.07030402 0.2626344
0.0839099 0.265122
0.08925971 0.2392525
0.1231185 0.244065
0.1135947 0.2604081
0.1074158 0.2701744
0.1184093 0.2543615
0.114203 0.2945795
0.09436873 0.2949902
0.09357434 0.2788712
0.09906728 0.2840917
0.1055566 0.3025182
0.07675046 0.3056605
0.09053816 0.3093834
0.07227504 0.2907571
0.07851818 0.2962673
0.09364541 0.3265594
0.1283069 0.3459389
0.08740663 0.3670824
0.09827613 0.4003937
0.05089923 0.4057872
0.06891377 0.394313
0.08537637 0.405349
0.08968572 0.3798001
0.09663968 0.3598191
0.07717658 0.3950207
0.05351334 0.3842256
0.08539879 0.3663719
0.08390696 0.3646964
0.06648532 0.3712732
0.06811283 0.3925758
0.07388907 0.3829006
0.07193287 0.3707434
0.0519428 0.4122587
0.0481088 0.3927486
0.08094496 0.3476737
0.08379288 0.3713143
0.06586383 0.3624444
0.07935334 0.3455525
0.05808324 0.3351108
0.06953799 0.345984
0.08928995 0.3326923
0.09108529 0.3196082
0.1009104 0.3267277
0.08721079 0.3046282
0.06671196 0.2995902
0.08294752 0.2907135
0.1002771 0.2882172
0.1459694 0.2915866
0.1268891 0.2783734
0.1342257 0.298946
0.1295066 0.3171433
0.1097538 0.3187372
0.1469711 0.2831816
0.1247918 0.2865896
0.1725779 0.2805987
0.1029333 0.2985188
0.08894596 0.3046857
0.08318274 0.3149594
0.06032417 0.3152295
0.08765323 0.3202135
0.09874125 0.3391526
0.09236483 0.3395922
0.09561539 0.3454498
0.1193245 0.3386286
0.09623742 0.342615
0.09272299 0.356616
0.06647053 0.3679242
0.0556465 0.3591362
0.08584168 0.3431358
0.110205 0.3838472
0.08600843 0.373027
0.08340249 0.3560985
0.08365097 0.3298535
0.09836199 0.3534544
0.0833647 0.3697614
0.07427755 0.3576569
0.0596197 0.3545075
0.08182249 0.3646373
0.100186 0.3533036
0.09496783 0.3486745
0.1045607 0.3498613
0.1043973 0.3253315
0.06498208 0.3419965
0.09872357 0.3261685
0.1005683 0.3180848
0.1149348 0.3236123
0.08920613 0.3234805
0.07501382 0.3210479
0.05325212 0.3231328
0.07200812 0.3269401
0.07002263 0.3679274
0.09964448 0.3782206
0.06951299 0.3697178
0.07181433 0.3798522
0.1000377 0.3750195
0.07214969 0.3714129
0.1008633 0.3329998
0.134002 0.3452495
0.1185512 0.336053
0.09991731 0.3304031
0.07159265 0.306472
0.1055183 0.3213547
0.09868047 0.3354236
0.09534668 0.3462291
0.101749 0.3301517
0.1041245 0.3305272
0.07583849 0.3163891
0.0768749 0.3115389
0.06674448 0.288303
0.06929557 0.2837374
0.08795254 0.2725418
0.1284124 0.2585227
0.121658 0.2355015
0.1470106 0.2221175
0.1628714 0.2325086
0.09039293 0.2415893
0.126186 0.2252834
0.1123829 0.2383439
0.1314356 0.2591176
0.09208931 0.2608133
0.1568071 0.2423751
0.1453386 0.2377486
0.1376745 0.2427367
0.1208203 0.2239277
0.1118513 0.2353604
0.1067714 0.2142118
0.1068951 0.2137564
0.1342748 0.1899415
0.1475432 0.1745
0.1670502 0.1599521
0.1822311 0.1771487
0.2140106 0.1665146
0.2151648 0.1734381
0.1706338 0.1494034
0.2021916 0.1396065
0.2777393 0.1355639
0.2656773 0.1313112
0.2191594 0.1182577
0.2237342 0.1322703
0.215896 0.1358916
0.2022493 0.1442032
0.2002152 0.1491036
0.1399876 0.1360175
0.1484885 0.1362282
0.1432526 0.1358671
0.15117 0.138106
0.1759397 0.151528
0.1891159 0.1617507
0.1737152 0.1603412
0.1503329 0.1507838
0.164935 0.143655
0.1755741 0.154218
0.1903561 0.1591599
0.221647 0.1763446
0.1718323 0.1756484
0.141181 0.1736128
0.1452632 0.1678925
0.1321494 0.2018555
0.1074643 0.1960985
0.07635111 0.1982552
0.09646479 0.1637797
0.1252487 0.1605473
0.1005072 0.1821879
0.1177553 0.1637944
0.1439613 0.1560706
0.1975833 0.1572172
0.2191846 0.1572354
0.2077749 0.1626762
0.1674874 0.1545575
0.1959897 0.155554
0.1582307 0.1519052
0.1881963 0.1566782
0.1310496 0.1503692
0.1585445 0.1414513
0.1763485 0.1469474
0.2216121 0.1471431
0.2301685 0.1483223
0.2185668 0.1554205
0.2568831 0.1494013
0.2438977 0.1491996
0.2072914 0.1536693
0.1687359 0.1590063
0.1828707 0.1485864
0.1870989 0.1529875
0.1582729 0.1466627
0.1406907 0.1474628
0.1429063 0.1339611
0.1741807 0.138504
0.2300922 0.1318102
0.2264732 0.1329766
0.2209901 0.1386659
0.2053901 0.1365698
0.2168283 0.1301729
0.2141313 0.1355245
0.2127379 0.1330718
0.2023976 0.1300143
0.1440138 0.1263492
0.1638701 0.1175446
0.1203644 0.1152543
0.1254731 0.1183848
0.1616872 0.1190742
0.1981123 0.1181798
0.178124 0.1310715
0.1325947 0.1305147
0.1928556 0.1287994
0.2369815 0.1293044
0.2259609 0.1217676
0.2152788 0.1320764
0.2073153 0.130035
0.2063085 0.1283427
0.2138618 0.1313866
0.2236163 0.1165973
0.1862756 0.1140877
0.2020518 0.1046979
0.1803474 0.1140918
0.166699 0.1160739
0.1556149 0.1159312
0.114483 0.1159303
0.1243224 0.1090499
0.1192596 0.1153534
0.125907 0.1182743
0.1260419 0.1283233
0.1884779 0.1313839
0.2165423 0.1255515
0.2268627 0.1299115
0.2599943 0.1248896
0.2121576 0.1215792
0.1990464 0.1254009
0.1957735 0.1201865
0.2930845 0.1156344
0.2715717 0.116677
0.3112313 0.1126681
0.2928426 0.1106709
0.2555308 0.1054721
0.2464668 0.1195031
0.2275236 0.1288932
0.206405 0.1320102
0.2431392 0.1388947
0.1908862 0.142465
0.1674433 0.1314535
0.1686798 0.1287118
0.1852122 0.1211675
0.1777602 0.1174894
0.2200186 0.1249748
0.2034529 0.1250878
0.1480686 0.1223674
0.1908298 0.1183218
0.2178434 0.1292106
0.2163282 0.1379461
0.1811113 0.1469693
0.1601899 0.1485934
0.2078061 0.1578946
0.1642476 0.148499
0.1539938 0.1396294
0.1636499 0.1264497
0.146182 0.1228917
0.1448462 0.1212885
0.1599849 0.1361817
0.1721481 0.146495
0.1635347 0.1512918
0.1408742 0.1402234
0.167022 0.1353892
0.1692253 0.1463353
0.1498144 0.1384256
0.1870254 0.1329258
0.1620394 0.1237544
0.1957838 0.1175759
0.2453816 0.1226246
0.2344968 0.1210145
0.2660922 0.1265394
0.3032086 0.1240241
0.2269167 0.1130834
0.2221534 0.1108323
0.2560866 0.1003049
0.1903156 0.1016727
0.190785 0.0970167
0.1488996 0.09979909
0.1837217 0.1016669
0.2035541 0.1060411
0.1925891 0.1113399
0.1372154 0.1131618
0.1726029 0.1092581
0.185815 0.1171897
0.1325134 0.1163899
0.1885284 0.1209974
0.2202383 0.1187194
0.2354871 0.1205672
0.2661912 0.1162409
0.2438425 0.106032
0.2482813 0.1024669
0.2504801 0.1045256
0.2262407 0.1109955
0.2849026 0.1116902
0.2274158 0.1112268
0.1824814 0.09140295
0.2426437 0.09057683
0.2332616 0.08935983
0.2493749 0.08417591
0.2621396 0.08002594
0.2740278 0.07341479
0.3371056 0.07441919
0.2707149 0.07138366
0.2484578 0.07335007
0.2876174 0.06980609
0.2711058 0.07527742
0.3653854 0.0711871
0.385041 0.06609665
0.4130974 0.06502325
0.3602897 0.0652927
0.3412907 0.07143934
0.3171029 0.07573263
0.3115326 0.08334637
0.2555092 0.09142004
0.2274131 0.08668581
0.2282591 0.08070172
0.2664529 0.07493666
0.336945 0.07023088
0.33579 0.07008801
0.3316823 0.06888414
0.3339966 0.06886824
0.3812141 0.06626587
0.4164975 0.07197029
0.3973424 0.07381383
0.4116243 0.07593692
0.36784 0.08568227
0.2875617 0.09383724
0.238821 0.1074276
0.2164025 0.1091114
0.2025964 0.1060974
0.248837 0.1089511
0.2387689 0.1080451
0.2896522 0.1131685
0.2973736 0.1031717
0.3395585 0.1057633
0.2781461 0.1143963
0.3075862 0.1145465
0.3228923 0.112972
0.33688 0.1060848
0.3035152 0.09776195
0.3504939 0.09766698
0.3804167 0.08422868
0.3619306 0.07813336
0.3549573 0.0776771
0.402652 0.07478763
0.4418445 0.07449763
0.4753283 0.0674864
0.5162919 0.06416508
0.516687 0.0636216
0.4292796 0.06385389
0.4346848 0.06557953
0.3433534 0.06439768
0.3351169 0.06575016
0.3411203 0.06567831
0.2978457 0.06825884
0.2474644 0.071574
0.3069535 0.07375364
0.4428293 0.06841752
0.4385216 0.0703697
0.4345226 0.06881482
0.4127528 0.06702862
0.4193427 0.0670434
0.4108448 0.06792328
0.4160931 0.06098341
0.2970711 0.065316
0.317677 0.05983225
0.3133095 0.05829419
0.3803177 0.0582902
0.4511043 0.05991456
0.5232598 0.05671343
0.491712 0.06025654
0.5428498 0.05941121
0.4835472 0.05609986
0.493072 0.04645794
0.4605741 0.04595957
0.473847 0.04349052
0.4372856 0.04386608
0.4542643 0.04110439
0.411038 0.0411365
0.4546627 0.04106891
0.4561184 0.04499979
0.5249382 0.04476956
0.4955441 0.04431119
0.4750083 0.04308215
0.4040686 0.04026862
0.5019447 0.04127495
0.4674514 0.0437199
0.4217759 0.04845391
0.3963593 0.04274811
0.3835853 0.03929691
0.4283189 0.04000449
0.479357 0.03705145
0.4776554 0.03481572
0.4168155 0.03598709
0.4877858 0.03617329
0.426398 0.03507459
0.4173333 0.03795759
0.364284 0.03623334
0.34908 0.03843552
0.388162 0.03805468
0.429324 0.03994378
0.4233117 0.04180126
0.4416752 0.04120912
0.4283248 0.03916622
0.4298053 0.04079869
0.4101917 0.0416931
0.5073259 0.0400834
0.5443865 0.03681024
0.4604533 0.03748163
0.4462177 0.03689366
0.4305539 0.03777344
0.4948726 0.03576592
0.4641674 0.03420262
0.4776359 0.03532927
0.5333402 0.03612069
0.4507693 0.03614445
0.3978697 0.03582188
0.4488 0.03524247
0.4774223 0.03561995
0.4724357 0.03368801
0.5822868 0.03603482
0.5753901 0.03575565
0.5909817 0.03602518
0.6061724 0.03667749
0.5486103 0.03485167
0.5679197 0.03271102
0.5476027 0.03286785
0.640636 0.03575663
0.6244897 0.03629907
0.6672409 0.03501874
0.6855517 0.03443932
0.615105 0.03579884
0.5705143 0.03477405
0.5751849 0.03463049
0.5642348 0.03676953
0.6012295 0.03969998
0.5968485 0.04097344
0.5763582 0.04352492
0.5304581 0.04302137
0.6350042 0.04535473
0.6104888 0.04408367
0.5307261 0.04590325
0.591122 0.04769837
0.6009589 0.04745644
0.6384643 0.044605
0.6435721 0.05012824
0.6120498 0.05415521
0.5698463 0.0582372
0.6273112 0.06210614
0.5392101 0.06153759
0.4952418 0.06051069
0.4807625 0.06398729
0.4338464 0.05748803
0.4378067 0.05353371
0.4581999 0.05234024
0.4235005 0.05511638
0.39231 0.05777791
0.3946484 0.05978692
0.4008835 0.05459882
0.4739081 0.05550684
0.4385306 0.05439335
0.4258048 0.05302384
0.4649562 0.05545451
0.4175746 0.05527803
0.3653669 0.05508433
0.3309488 0.05258827
0.3227605 0.05115795
0.3587578 0.0499246
0.341536 0.0496327
0.2846253 0.04889548
0.3046437 0.04816724
0.3864705 0.04392719
0.4408877 0.0420695
0.3919086 0.04595068
0.431417 0.04568454
0.4512724 0.0388768
0.4221996 0.03566202
0.4063417 0.03421775
0.3852195 0.03202496
0.4338213 0.03314135
0.5092652 0.03562985
0.5316672 0.03752098
0.49849 0.04351184
0.5227337 0.0415716
0.5209098 0.03941702
0.5057599 0.03975664
0.5327943 0.04097706
0.495041 0.04233719
0.5525548 0.04150133
0.4687698 0.04193926
0.4504763 0.04157047
0.4580802 0.04177258
0.491355 0.04120325
0.5112 0.04037366
0.5226867 0.04329141
0.418949 0.04712228
0.5105548 0.04684258
0.4094292 0.04820036
0.4209756 0.04853974
0.3978472 0.0507081
0.4430264 0.05355622
0.393028 0.05356455
0.4178425 0.05050412
0.3986695 0.0451011
0.3827401 0.04834822
0.4413938 0.04596097
0.4247456 0.04748112
0.445966 0.050565
0.4865492 0.05124112
0.5217214 0.05904358
0.5027527 0.05364746
0.4915214 0.05440867
0.4650891 0.05524634
0.420995 0.05813794
0.3848309 0.05219561
0.36408 0.05681781
0.3405836 0.06083617
0.2721578 0.06643899
0.3196629 0.06529583
0.3470321 0.06536991
0.4098379 0.06424913
0.4666809 0.06679899
0.508788 0.05885876
0.4423775 0.05957444
0.4829593 0.05466073
0.472058 0.05113926
0.5221202 0.05107539
0.4563998 0.0482473
0.4574949 0.04837359
0.4160529 0.05533484
0.4349151 0.05676889
0.4689863 0.05281718
0.4461576 0.05355927
0.5259471 0.04729496
0.5263118 0.0453962
0.6111046 0.04649372
0.6085086 0.04811067
0.5851277 0.05136203
0.597681 0.05104075
0.515838 0.04743745
0.4334464 0.05100864
0.4486613 0.04472975
0.5568336 0.04584858
0.4672712 0.04884978
0.4994367 0.04899999
0.4591936 0.05010757
0.4846436 0.05289474
0.5124691 0.05372699
0.4367174 0.05428457
0.4516432 0.0480036
0.5025608 0.04922298
0.5263024 0.05016833
0.4801323 0.04936551
0.5552958 0.05155433
0.5121909 0.05796232
0.5934564 0.05825074
0.6218898 0.05610237
0.6888747 0.05167404
0.5788404 0.04657285
0.5360941 0.0431928
0.5518793 0.04250695
0.4858269 0.04531599
0.4641295 0.04504187
0.4585257 0.04322418
0.4787267 0.04059534
0.5195229 0.04204725
0.4628861 0.03740587
0.3527178 0.04219311
0.4213763 0.04078172
0.4188127 0.03713831
0.3992547 0.03727518
0.4191175 0.03734226
0.375637 0.03732217
0.352192 0.04111578
0.4082591 0.04107247
0.3491585 0.04621443
0.3740076 0.04625761
0.3710045 0.05241066
0.3677029 0.05440557
0.3319786 0.05116814
0.2732496 0.04831893
0.3175281 0.04740219
0.3382929 0.05038069
0.3194858 0.05231633
0.3420952 0.05484455
0.3216309 0.05316681
0.2808256 0.05749009
0.2847302 0.05603009
0.3560038 0.05252781
0.2924964 0.0550059
0.3607607 0.05553705
0.4308962 0.05257448
0.4069616 0.0542573
0.3983119 0.05685723
0.3810123 0.05490435
0.2522793 0.05106076
0.293796 0.05020077
0.290906 0.0499188
0.3276759 0.0476457
0.3657403 0.05015691
0.3017642 0.05005453
0.2798465 0.04973741
0.3261503 0.0454621
0.4356172 0.04583484
0.3840232 0.04681663
0.3247145 0.05281913
0.3686179 0.05051612
0.3362131 0.05337307
0.3276691 0.05247588
0.3759902 0.04709783
0.3732114 0.04667243
0.414847 0.04047062
0.4301364 0.04346522
0.4020811 0.04545757
0.3678579 0.04303025
0.3738955 0.04129879
0.3842638 0.03764582
0.3883201 0.04413823
0.3762811 0.04510627
0.3988379 0.04258942
0.3722112 0.04346708
0.4261591 0.04823491
0.406517 0.04878086
0.3734719 0.04473366
0.3336262 0.04736942
0.3207471 0.04667571
0.295519 0.04514698
0.3563101 0.04936846
0.3705426 0.04922083
0.3446924 0.05274337
0.3466491 0.05279235
0.388024 0.06164512
0.3749816 0.05957028
0.3910716 0.05621977
0.3984547 0.05673921
0.391901 0.05676203
0.4660779 0.05636087
0.532057 0.05083091
0.5721 0.04951808
0.5672574 0.05315955
0.5630935 0.05257621
0.5174705 0.05596941
0.5295664 0.0581197
0.4239688 0.06157087
0.4223902 0.05951574
0.4379714 0.05843216
0.4437481 0.06079911
0.4710318 0.06395818
0.4277332 0.05975586
0.3559706 0.05964796
0.2984971 0.06064737
0.2918815 0.0606928
0.2794234 0.06717878
0.272226 0.06518658
0.3296026 0.06539334
0.3037907 0.06608787
0.3863681 0.07251969
0.3121955 0.06940943
0.3266762 0.07935734
0.3779498 0.07601268
0.330134 0.07617696
0.3062417 0.08096648
0.2458709 0.08387385
0.2425573 0.08852524
0.3179111 0.08722406
0.3838158 0.08264024
0.3679815 0.07790513
0.3336517 0.0740743
0.3604525 0.07732977
0.3210699 0.07139814
0.3187102 0.074227
0.2854638 0.07298864
0.3168805 0.07274255
0.3206624 0.0749714
0.3077411 0.07656878
0.3797716 0.07024414
0.3375975 0.06580539
0.2791427 0.06419788
0.3445859 0.06726364
0.3554841 0.06355948
0.4095358 0.06842241
0.3322373 0.06778193
0.2568686 0.06262375
0.2907297 0.06078275
0.3136528 0.05656177
0.2887643 0.05452543
0.3130512 0.0515009
0.3229798 0.05038166
0.4131295 0.04779318
0.4201105 0.04754465
0.3691146 0.05154078
0.3959794 0.05351495
0.3040419 0.05139934
0.3272488 0.04945226
0.3059862 0.05265274
0.4042654 0.0519246
0.4485133 0.05284071
0.3847374 0.05377075
0.3048123 0.05590723
0.3691955 0.05563969
0.3523615 0.05535369
0.3795099 0.05605593
0.3365617 0.0514189
0.3611819 0.0488817
0.415946 0.05475085
0.3945514 0.0476621
0.4351733 0.04407258
0.4011001 0.04234099
0.3913553 0.03966744
0.4389707 0.04300717
0.4357581 0.04144037
0.4507789 0.0377355
0.5090734 0.03841922
0.5054329 0.03777362
0.5331674 0.03811
0.5663021 0.03421565
