GAH1_2022 GAH1_2023 IAH1_2022 IAH1_2023 IAH2_2022 IAH2_2023 ILH1_2022 ILH1_2023 INH1_2022 INH1_2023 MNH1_2022 MNH1_2023 MOH1_2023 MOH2_2022 MOH2_2023
-3.14713 -1.098259 2.950064 4.00605 1.388995 1.845258 3.084883 2.621859 3.568135 4.688205 3.509212 2.905659 0.2076385 -1.712055 1.26785
-3.513664 -1.178103 2.779679 4.049243 1.210337 1.562234 2.79375 2.603292 3.364935 4.580773 3.354947 2.810743 -0.04526701 -2.062387 1.271984
-3.852142 -1.355995 2.804761 3.917844 1.02283 1.480398 2.971885 2.524592 3.263799 4.368721 3.225039 2.620378 -0.06742232 -2.077462 1.025694
-3.373319 -1.621801 2.808073 4.004617 1.134516 1.605755 2.873937 2.531039 3.259736 4.069283 3.094034 2.524118 -0.1307216 -2.319296 0.9905698
-3.494746 -1.504275 2.691295 4.194845 1.004444 1.679769 2.928157 2.541178 3.576316 4.377517 3.484626 2.903555 0.1237725 -1.889163 1.019048
-3.490613 -1.712767 2.926945 3.86898 1.296073 1.737487 3.033293 2.439688 3.50547 4.531676 3.39411 2.791156 0.06641634 -1.946929 1.110529
-3.443519 -1.32082 2.926271 4.162411 1.262308 1.679792 3.182946 2.519807 3.389784 4.219721 3.32132 2.812922 0.07134467 -1.710865 1.16003
-3.625092 -1.375599 2.780075 4.189733 1.095478 1.519582 3.102776 2.579079 3.602469 4.418133 3.307285 2.806291 0.03908548 -1.948204 0.9600692
-4.27357 -1.94559 2.433006 3.670434 0.8401132 1.244827 2.409415 2.067705 2.977783 4.000495 2.909084 2.56668 -0.5291824 -2.242257 0.5199724
-4.11908 -2.06607 2.249244 3.566443 0.8176318 1.06521 2.300825 1.960723 2.976149 3.86028 3.024098 2.485407 -0.4861057 -2.56042 0.6351919
-3.963254 -1.81836 2.31639 3.518823 0.5767707 1.403281 2.477741 2.018621 2.701392 4.016783 2.818087 2.371215 -0.5452969 -2.272374 0.5143516
-4.082038 -2.304916 2.066258 3.950258 0.5104672 0.8999448 2.07529 1.763172 2.608886 3.586645 2.72642 2.23405 -0.6887635 -2.754304 0.4023803
-4.379536 -2.250659 1.861925 3.097776 0.4432764 0.6887325 2.070409 1.699286 2.555535 3.560128 2.376357 2.028192 -1.146821 -2.685385 0.08612299
-4.576963 -2.334639 1.722601 3.096209 0.01606971 0.672289 1.870437 1.534563 2.505356 3.397143 2.204413 1.989318 -1.116638 -2.903516 0.0723794
-4.400682 -2.455135 1.621642 2.678314 0.2480925 0.6800788 1.696944 1.352601 2.333933 3.051678 2.546892 1.801592 -1.13838 -2.96825 0.2449659
-4.725938 -2.622136 1.528589 2.901062 0.04888284 0.379631 1.560886 1.371013 2.31875 3.100935 2.207273 1.430217 -1.191045 -2.998245 -0.0007970833
-4.602135 -2.401317 1.652564 2.857557 0.2404939 0.4598964 1.802675 1.444024 2.33096 3.586706 2.152882 1.720405 -1.006221 -3.057043 -0.1126132
-4.586621 -2.258645 1.692048 2.885767 0.3219656 0.6655793 1.832659 1.516345 2.467137 3.20065 2.209274 1.755857 -0.9495313 -2.967178 0.0710709
-4.596318 -2.374196 1.802126 2.950171 0.08680658 0.640038 1.880988 1.337084 2.120718 3.380844 2.223439 1.728061 -1.160118 -3.1177 0.05824964
-4.72245 -2.360095 1.938744 3.090041 0.1739714 0.2447948 2.137329 1.325632 2.423383 3.220332 2.396593 1.903292 -1.051069 -2.983377 0.05998974
-4.493184 -2.374906 2.013124 3.029857 0.4508587 0.8883842 2.090409 1.574952 2.358235 3.441916 2.319313 1.804105 -1.047884 -2.618984 0.4404241
-4.700026 -2.577965 1.744033 2.920658 -0.06368857 0.4981086 1.698175 1.347854 2.239136 3.011096 2.098831 1.740513 -1.164721 -3.203699 0.1062602
-4.684189 -2.447749 1.570343 3.154783 0.07420324 0.3987145 1.781933 1.371511 2.255509 3.31155 2.282727 1.631037 -0.8987155 -2.969507 -0.1039736
-4.662287 -2.586907 1.637258 2.82833 -0.1478535 0.5476222 1.558133 1.314917 2.21766 3.147346 2.206445 1.734551 -1.243045 -3.270563 -0.0656059
-4.826664 -2.865345 1.365229 2.737958 -0.257132 0.1854635 1.655885 1.26245 2.08448 3.031429 1.952508 1.826672 -1.235951 -3.220353 -0.4206721
-5.139154 -3.028307 1.097951 2.216264 -0.6467375 -0.2143427 1.163405 0.8302781 1.679423 2.609486 1.599172 1.048981 -1.622898 -3.480558 -0.5446587
-5.388951 -3.177217 1.08857 2.288695 -0.636276 -0.219512 0.9980695 0.6346364 1.685504 2.786615 1.47844 1.429123 -1.707117 -3.733223 -0.6079312
-4.945451 -2.97338 1.315714 2.502242 -0.4591092 -0.08226516 1.08369 0.6227537 1.661846 2.725762 1.546069 0.9176873 -1.619332 -3.73196 -0.536516
-5.083 -2.70376 1.169052 2.735485 -0.2352338 0.07109809 1.198859 0.871967 1.885238 3.072261 1.747952 1.293057 -1.29546 -3.372298 -0.4433344
-4.9226 -2.787205 1.256278 2.56342 0.003462351 0.2152254 1.456271 1.156518 2.377575 3.184139 2.202367 1.425935 -1.45378 -3.345424 -0.2111421
-4.601304 -2.183733 1.724523 2.844434 0.2804457 0.5663189 1.799267 1.445235 2.401589 3.228476 2.437004 1.533642 -1.127858 -2.922333 0.1527767
-4.558875 -2.395478 1.600142 3.042257 0.1952984 0.5341775 1.787238 1.511999 2.433586 3.376217 2.353475 1.758944 -1.161107 -3.075975 0.1319746
-4.578529 -2.501101 1.809867 2.858236 0.04474577 0.567955 2.065044 1.472583 2.360706 3.253258 2.419641 1.785871 -1.110496 -2.853835 0.2895914
-4.726398 -2.250416 1.827793 3.073458 0.09796642 0.6336503 1.820379 1.405572 2.426145 3.477166 2.502034 2.074201 -0.6767075 -3.124136 0.3360803
-4.374684 -2.199028 1.838794 3.297814 0.3002964 0.8497554 2.240389 1.669208 2.31517 3.617524 2.535627 2.009779 -0.9301568 -2.686981 0.1532059
-4.57813 -2.22219 1.7131 3.217763 0.3457913 0.6197521 1.879067 1.554471 2.28136 3.456997 2.329127 1.927455 -1.072449 -2.968883 -0.1740069
-4.394867 -2.507231 1.698029 3.254233 0.3098938 0.4648092 2.039913 1.476523 2.611247 3.376066 2.359286 1.948338 -0.9743555 -2.989668 -0.01887811
-4.778847 -2.360964 1.335729 2.822724 -0.1436116 0.3565283 1.824451 1.138849 2.175875 3.081851 2.14008 1.672751 -1.226543 -3.146643 0.1842908
-4.818882 -2.324219 1.632398 2.809147 -0.1025005 0.4395378 1.729212 1.375433 2.393852 3.267797 2.23995 1.767939 -1.29436 -3.043249 0.1843185
-4.286458 -1.999787 1.840656 2.867434 0.1441412 0.6501126 2.137691 1.368796 2.472551 3.363433 2.430545 2.028048 -0.9666316 -2.606057 0.1806237
-4.468059 -1.985719 2.034184 3.046035 0.3094937 0.6906192 2.078663 1.72292 2.559346 3.534717 2.594402 1.980799 -0.837181 -2.826876 0.2882326
-4.339787 -2.289114 2.027537 3.119382 0.4446353 0.7860703 2.344053 1.771485 2.560597 3.43843 2.517602 1.915279 -0.9386054 -2.845681 0.2914713
-4.271554 -1.953591 1.998405 3.168 0.2714241 1.026231 2.217155 1.840193 2.733525 3.535575 2.64187 2.022059 -0.8464591 -2.677054 0.3457275
-4.519969 -2.255414 1.992171 3.088905 0.414914 0.7470115 2.140248 1.567126 2.690794 3.543009 2.422226 2.053888 -1.183071 -2.851959 0.2044255
-4.605632 -2.349794 1.882095 2.821382 -0.1423687 0.4766904 1.843389 1.348483 2.286073 3.428925 2.322777 1.736623 -1.285499 -3.035824 0.06766246
-4.886199 -2.576651 1.59029 2.802329 0.05310594 0.4297123 1.628312 1.010375 2.188299 3.025335 2.210469 1.329729 -1.370685 -3.139663 -0.3721619
-4.646069 -2.45607 1.5763 2.963184 0.203937 0.4322054 1.965921 1.445298 2.257546 3.045086 1.992985 1.635672 -1.232668 -2.972613 -0.2610021
-4.743274 -2.835701 1.355393 2.729005 -0.3854312 0.2324544 1.564179 0.9458675 1.995435 3.155188 1.968606 1.393868 -1.512875 -3.249188 -0.3057248
-5.044996 -2.834943 1.281183 2.574953 -0.3701927 -0.02945422 1.378111 0.8842954 1.92032 2.841665 1.875191 1.35876 -1.482225 -3.223375 -0.5216901
-5.242902 -3.265784 1.06364 2.05912 -0.4710904 -0.1443813 1.258516 1.001221 1.92732 2.342476 1.586041 0.8755438 -1.770264 -3.688138 -0.7174064
-5.162853 -3.263278 1.219758 2.426059 -0.6646508 -0.3464887 1.0657 0.6704578 1.628302 2.579565 1.720491 1.142879 -1.646298 -3.605714 -0.7610334
-5.247518 -3.423288 0.9557769 1.975417 -0.8010556 -0.1647283 0.8649721 0.5098971 1.31242 2.287108 1.429733 0.9139951 -1.778149 -3.877945 -0.8711689
-5.519962 -3.407738 0.7897179 2.052517 -0.8365277 -0.4460693 0.7518419 0.609848 1.20475 2.55907 1.267177 0.7985155 -2.079157 -4.149342 -1.001188
-5.43331 -3.237153 0.6602219 2.180147 -0.7738431 -0.3857893 1.214295 0.6383151 1.766363 2.490732 1.531511 1.044868 -2.07808 -3.965486 -0.923601
-5.526983 -2.997336 0.9111814 2.365823 -0.368165 -0.09211767 1.32589 0.850636 1.592573 2.362584 1.690745 1.16708 -1.89802 -3.617321 -0.7520929
-5.164852 -2.895813 1.037457 2.477855 -0.6754213 0.1429204 1.281913 0.8760669 1.735364 2.798846 1.665244 1.139704 -1.802684 -3.503471 -0.5294591
-4.925175 -2.717172 1.563329 2.637668 -0.02793476 0.1642304 1.760701 1.012026 2.053947 2.775643 1.759067 1.337375 -1.589872 -3.414704 -0.4721968
-4.961563 -2.985297 1.26594 2.302214 -0.2730402 -0.1073489 1.561313 1.154709 2.12749 2.980266 2.167943 1.49207 -1.424632 -3.47347 -0.5253078
-5.392616 -2.612988 1.33545 2.629974 -0.1647733 -0.04439401 1.363277 1.120495 2.068009 2.795414 1.984856 1.471542 -1.413111 -3.327124 -0.2877527
-4.635138 -2.901109 1.724234 2.805824 -0.3624324 0.3204928 1.433847 1.186911 2.111739 2.67739 2.016476 1.4599 -1.209073 -3.334026 -0.328638
-4.702064 -2.430218 1.503256 2.762293 -0.1384591 0.3040519 1.579981 1.309762 2.195355 3.216054 2.242045 1.66592 -1.135654 -3.208741 -0.09465786
-4.797375 -2.45662 1.55076 2.783913 0.1305152 0.6104872 1.593044 1.422616 2.41257 3.013617 1.978351 1.534016 -1.316909 -3.241211 -0.092156
-4.777285 -2.698702 1.637375 2.750042 -0.07140552 0.2130326 1.36744 1.151924 2.018546 2.882522 2.063695 1.679645 -1.193427 -3.134754 -0.4206886
-5.104644 -2.694839 1.372751 2.579206 -0.2180362 0.3696 1.370593 0.9072739 2.061378 2.946308 1.959427 1.476992 -1.240896 -3.485425 -0.4248502
-4.897816 -2.828295 1.355085 2.455432 -0.1876658 0.331607 1.560062 1.123189 2.052107 2.984534 1.981982 1.472435 -1.353609 -3.435909 -0.2965493
-4.540782 -2.348095 1.777191 3.014614 0.166472 0.6006504 1.804968 1.375456 2.477616 3.334543 2.198768 1.87822 -1.067508 -2.661728 0.1585732
-4.542436 -2.430246 1.642719 3.080757 0.3318584 0.5396114 1.935207 1.451868 2.364774 3.421213 2.453179 1.836165 -0.9980924 -2.907554 -0.04667547
-4.572019 -2.254993 1.727908 2.713626 0.3225482 0.5794162 1.911065 1.330797 2.186996 3.122755 2.326907 1.701465 -1.205363 -3.173434 -0.08768814
-4.569612 -2.25506 1.460457 2.898973 0.2412824 0.5508012 1.951389 1.673517 2.243007 3.294899 2.127334 1.704555 -1.086159 -2.979557 0.100492
-4.647892 -2.230577 1.823611 3.01161 0.4175491 0.7111088 2.010302 1.551844 2.311589 3.301061 2.355207 1.813441 -0.8698054 -3.012035 -0.0003632939
-4.186922 -2.133197 1.90844 3.255367 0.3082089 0.9406053 1.98077 1.874672 2.492134 3.552539 2.585343 2.093186 -0.8945585 -2.753729 0.06995478
-4.299446 -2.149421 2.039108 3.290129 0.4703607 0.7069407 2.210032 1.586463 2.666857 3.373411 2.493163 2.059606 -0.6501585 -2.834019 0.2460978
-4.279863 -2.39601 2.030765 3.203942 0.4366888 0.8238107 2.065903 1.616921 2.673338 3.569248 2.495093 2.064908 -0.8628031 -2.461687 0.3447196
-4.700732 -2.539335 1.77473 2.960306 0.09946469 0.590039 1.862476 1.446562 2.36791 3.269302 2.394266 1.65631 -1.087574 -2.892322 -0.06781245
-4.7442 -2.5246 1.879258 2.988029 0.2389122 0.4574682 1.92596 1.111015 2.501042 3.227793 2.230617 1.725765 -0.9362145 -2.861697 0.06771907
-4.813353 -2.592341 1.654279 2.787946 0.06813443 0.7037681 1.955159 1.473345 2.33849 3.09957 2.271662 1.754164 -1.12052 -3.209146 0.08853618
-4.637317 -2.481163 1.8389 2.801795 0.2785682 0.6462445 1.763576 1.29554 2.533424 3.289827 2.224168 1.859517 -1.326683 -2.856359 -0.05412502
-4.651547 -2.166834 1.621286 3.046795 -0.1414018 0.3648062 1.783911 1.257139 2.131801 2.990758 2.035227 1.527971 -1.317032 -3.174291 -0.4244536
-4.735469 -2.565733 1.332999 2.6862 -0.05807956 0.5237556 1.433635 1.234663 1.923823 3.162717 1.993648 1.820695 -1.099131 -3.193928 -0.189632
-4.619777 -2.187254 1.851286 2.964797 0.04259889 0.6102543 1.867986 1.355385 2.276037 3.372919 2.365003 1.755972 -1.040946 -2.795628 0.02949404
-4.584636 -2.504874 1.632697 2.685749 0.02160749 0.4383618 1.808864 1.469187 2.263926 3.062424 2.135967 1.528636 -1.303965 -3.182089 -0.1276295
-4.619646 -2.577064 1.588071 2.85361 -0.08672323 0.5012642 1.76546 1.318921 2.262149 3.179449 2.375662 1.575763 -0.9641587 -3.033272 0.08065955
-4.59035 -2.536902 1.733139 2.908538 0.03760493 0.5069602 1.778488 1.367886 2.325467 3.321108 2.229174 1.813763 -1.094763 -2.983481 0.1503608
-4.575899 -2.544304 1.580633 2.862989 0.1391051 0.6745599 1.813283 1.579744 2.427863 3.197195 2.243926 1.574475 -1.144306 -2.997627 0.1565029
-4.605917 -2.628999 1.508451 2.790498 -0.1040088 0.4770136 1.754567 1.463 2.250271 3.340198 2.319384 1.67198 -1.112191 -3.00735 -0.1227115
-4.91908 -2.455187 1.408271 2.967124 -0.07594589 0.6378027 1.630897 1.467233 2.232683 2.938712 2.099119 1.272435 -1.198903 -3.161176 0.06843959
-4.844366 -2.718987 1.590555 2.722142 -0.1353342 0.447493 1.687715 1.211831 2.259464 3.206571 2.074205 1.607742 -1.244337 -2.979526 -0.2649014
-4.758977 -2.660542 1.539789 2.708025 -0.2581913 0.5067313 1.46245 1.363971 2.049049 2.82237 1.919026 1.646291 -1.443842 -3.442994 -0.2722194
-4.693152 -2.3342 1.614943 2.934814 0.03499907 0.5551626 1.760507 1.235054 2.248577 3.087812 2.255036 1.850451 -1.181242 -2.910919 0.1372974
-4.514823 -2.40838 1.715803 2.999311 0.2076992 0.4817969 1.875295 1.383755 2.372846 3.208386 2.439791 1.804719 -1.02089 -3.209312 0.009019161
-4.469914 -2.305287 1.719636 3.02322 0.1836256 0.7549591 1.984791 1.681762 2.552908 3.751599 2.334127 2.040917 -0.8353771 -2.912313 0.2696387
-4.34094 -2.078435 2.009844 2.955825 0.2038288 0.6137204 1.884203 1.435982 2.479472 3.40904 2.530065 1.76985 -1.053055 -2.78257 0.1395062
-4.482094 -2.279196 1.755752 3.067862 -0.01810963 0.7883653 2.081113 1.489533 2.464418 3.336165 2.269333 1.784387 -0.9002686 -2.88739 0.1235066
-4.31492 -2.049589 2.003677 3.185999 0.5360967 0.7601255 2.201041 1.714728 2.587329 3.575142 2.556208 1.917802 -0.741659 -2.545108 0.2325431
-4.269572 -2.165302 2.115436 3.258061 0.2374847 0.7676954 2.211478 1.824884 2.502055 3.583356 2.415352 1.896433 -0.9892177 -2.893353 0.08854251
-3.949488 -1.997626 1.828919 3.218853 0.4554807 0.8696287 2.179953 1.59555 2.493869 3.645579 2.468602 2.028397 -0.5635439 -2.746231 0.3293752
-4.329901 -1.83224 2.044676 3.426067 0.3059417 0.8277256 2.110265 1.602717 2.697536 3.819299 2.686091 2.182917 -0.7949703 -2.847478 0.4188741
-4.275673 -2.080079 2.108019 3.232767 0.4434926 1.146678 2.128991 1.718767 3.006279 3.922192 2.897076 1.938892 -1.000904 -2.597082 0.4552578
-3.895305 -1.644062 2.43161 3.707569 0.6192694 1.167701 2.569142 2.059055 3.294513 3.886569 2.960312 2.436276 -0.2391175 -2.24523 0.6530971
-3.846486 -1.725856 2.415008 3.748635 0.8970075 1.561238 2.643645 2.245435 3.086918 3.985618 2.80477 2.574725 -0.3118302 -2.488402 0.6746476
-3.746181 -1.630004 2.737429 3.90439 1.241367 1.537957 2.718728 2.255065 3.427869 3.929739 3.198659 2.855498 -0.01052114 -2.043352 0.966732
-3.420679 -1.333632 2.747688 4.009519 1.061005 1.698008 2.857173 2.495489 3.325883 4.325123 3.442049 2.882932 -0.02090801 -2.008894 1.131295
-3.590936 -1.269736 2.87178 4.042914 1.465917 1.793687 2.94305 2.464267 3.507113 4.445481 3.49454 2.989058 -0.05169698 -1.615995 1.248123
-3.4733 -1.507632 2.775415 3.842387 1.005573 1.840223 2.826767 2.283576 3.401901 4.422507 3.444588 2.847426 0.09755581 -1.852633 0.9865461
-3.2792 -0.9882043 3.002707 4.285453 1.578935 1.819817 3.26331 2.714631 3.901389 4.82651 3.840133 3.439243 0.4738032 -1.740946 1.292977
-3.396427 -0.924306 3.105962 4.395157 1.21497 1.860586 3.217527 2.69736 3.895538 4.685977 3.54009 3.220468 0.0253436 -1.713733 1.342688
-3.137884 -1.256881 3.099112 4.315444 1.365064 1.804984 3.195607 2.728014 3.771905 4.55266 3.784536 3.372375 0.3146399 -1.52492 1.424672
-3.622825 -1.452864 2.882363 4.321058 1.327422 1.666008 2.747308 2.542503 3.474336 4.299994 3.39015 3.100155 0.04078236 -2.000867 1.190121
-3.677823 -1.397243 2.776826 3.723933 0.9814985 1.750497 2.747256 2.410474 3.489141 4.281019 3.215754 2.742597 -0.02727844 -1.953684 0.9147773
-3.334872 -1.31032 2.959211 4.177673 1.46682 1.861413 3.216725 2.663575 3.402148 4.32932 3.367065 3.206287 0.28504 -1.796752 1.464548
-3.546437 -1.557714 2.638207 3.801235 1.007432 1.496877 2.616304 2.527277 3.260807 4.006057 3.1139 2.68741 -0.1868683 -1.839415 0.8723265
-3.90025 -1.487806 2.506367 3.893457 0.8752958 1.225817 2.553211 1.922744 3.314463 3.918878 3.055266 2.465003 -0.318798 -2.279414 0.940514
-4.046597 -1.909883 2.478622 3.475693 0.8395726 1.356688 2.518852 2.152897 2.916127 4.143251 3.027584 2.347492 -0.4276679 -2.277314 0.8352177
-3.645991 -1.584479 2.45118 3.920693 0.938038 1.548694 2.793412 2.306279 3.169421 3.963152 3.243844 2.489922 -0.2888512 -2.161168 0.8311433
-3.874476 -1.662319 2.41881 3.527124 0.8533568 1.315328 2.664686 2.074302 2.947379 3.991407 3.072881 2.513191 -0.4578679 -2.177637 0.8362163
-3.809384 -1.800241 2.523498 3.841285 0.8976954 1.195824 2.457728 2.079584 3.05814 4.044358 3.083398 2.76802 -0.2706946 -2.512052 0.7041821
-3.586071 -1.711149 2.461849 3.831968 0.9901879 1.467101 2.72525 2.076875 3.117 4.318734 3.177584 2.642105 -0.4231209 -2.195892 0.8350785
-3.773946 -1.414401 2.533669 3.866046 0.8739164 1.067318 2.810061 2.189843 3.276343 4.2144 3.321105 2.722432 -0.2270234 -2.234957 0.685262
-3.714946 -1.530287 2.439688 3.723269 0.8956448 1.459613 2.37606 2.199663 3.009716 4.082189 3.132336 2.635402 -0.1266436 -2.146712 0.9435555
-4.226014 -2.013606 2.246935 3.450523 0.514604 0.9358369 2.359547 1.819045 2.773218 3.557705 2.6564 2.364497 -0.6484337 -2.432288 0.5402158
-3.922907 -1.547316 2.124258 3.64927 0.7389623 1.220301 2.408501 1.79147 3.027674 4.101831 2.592615 2.272385 -0.3259518 -2.312526 0.4400879
-4.051724 -1.75162 2.277853 3.642959 0.5516204 1.138976 2.421072 2.234538 2.904753 3.969594 2.835012 2.297723 -0.3887049 -2.083433 0.6977205
-3.835378 -1.716266 2.424497 3.858823 0.8638679 1.227521 2.634839 2.012131 2.845846 3.974413 3.061113 2.519063 -0.4433933 -2.384628 0.8458565
-3.610628 -1.728461 2.437848 3.657161 1.140359 1.451431 2.798989 2.313238 3.310942 4.149755 3.051213 2.814508 0.0826416 -2.261242 0.8486792
-3.749751 -1.430108 2.536637 3.792184 0.7107579 1.404176 2.793602 2.171544 3.166794 4.102119 3.097603 2.800905 -0.3186227 -2.281943 0.6944426
-3.92998 -1.792646 2.576447 3.892356 0.9905006 1.35958 2.605042 2.254993 3.232636 3.911683 3.283994 2.686133 -0.4273907 -2.259445 0.7648643
-3.672008 -1.440649 2.555504 4.025829 1.009919 1.543566 2.677194 2.339599 3.269041 4.175895 3.274242 2.698322 -0.1133733 -1.998913 1.03255
-3.606424 -1.426761 2.781962 3.879155 1.202478 1.489605 2.770427 2.334554 3.326004 4.229963 3.279263 2.557533 -0.2530738 -2.017373 1.047765
-3.884093 -1.488851 2.674578 3.906281 0.9583894 1.491789 2.704756 2.055174 3.118361 4.271658 3.249778 2.539062 -0.05878688 -2.347705 0.8832614
-4.057368 -1.720842 2.484642 3.557954 0.8219684 1.380739 2.591751 2.280553 3.006986 4.065162 3.073638 2.415825 -0.3491229 -2.284171 0.8950526
-3.924568 -1.715312 2.56301 3.732359 0.8816207 1.251407 2.656176 2.02489 3.176746 3.96023 3.16336 2.514747 -0.3558386 -2.278943 0.8320738
-3.791761 -1.526121 2.336079 3.630334 1.050346 1.253834 2.814386 2.174744 3.199982 4.029257 2.916156 2.698567 -0.2865862 -2.509013 0.6570004
-3.865262 -1.571099 2.576815 3.842975 1.019258 1.381472 2.659799 2.409651 2.753255 4.002767 3.103173 2.750583 -0.3073321 -2.39044 0.9344746
-3.75221 -1.542377 2.61288 3.787542 0.8845281 1.254494 2.764152 2.207255 3.036987 4.118434 3.128703 2.65974 -0.447085 -2.023642 0.8934594
-3.805761 -1.454327 2.60302 3.895593 1.088005 1.536755 2.752406 2.460368 3.145392 4.100974 3.271146 2.801196 -0.03207867 -2.117097 1.013392
-3.664832 -1.758942 2.495388 3.809408 1.000984 1.440505 2.719502 2.163432 3.331154 4.133665 3.113182 2.723882 -0.1680524 -2.335489 0.8935109
-3.616626 -1.246528 2.835308 3.943008 1.165689 1.815746 2.785127 2.358288 3.572512 4.368656 3.476072 2.955116 0.05506796 -2.108608 1.343453
-3.517021 -1.492697 2.60404 3.941076 1.014709 1.357464 2.871578 2.369658 3.238517 4.148734 3.433755 2.767974 -0.04009164 -1.967205 0.9362272
-3.686488 -1.558634 2.460262 3.872516 0.6283635 1.345505 2.496549 2.382649 3.142541 4.186726 3.096988 2.532202 -0.08590914 -2.17554 0.9776876
-3.787422 -1.53472 2.31681 3.682866 0.7671215 1.278761 2.39425 2.386956 2.941601 4.132031 2.859421 2.289176 -0.1780642 -2.339709 0.7762298
-3.893514 -1.723341 2.515858 3.732944 0.8891713 1.23469 2.547586 2.212743 3.246604 4.166339 3.159499 2.579345 -0.2747306 -2.317356 0.8638868
-4.016846 -1.877467 2.384814 3.566101 0.5224736 1.253993 2.557946 2.107468 3.285379 3.834408 2.910648 2.292886 -0.4067405 -2.403458 0.4753054
-3.890274 -1.78938 2.365665 3.533158 0.7585637 1.03201 2.531448 2.098073 2.75687 3.999732 3.068033 2.577936 -0.5175118 -2.419542 0.6570651
-4.122693 -1.739862 2.12971 3.539493 0.546043 1.01931 2.411499 1.762494 2.863725 3.955536 2.834434 2.31861 -0.4437599 -2.400977 0.6359763
-4.353301 -2.033285 2.053769 3.286487 0.3613511 0.7749778 1.973647 1.616246 2.715665 3.528499 2.485568 2.079324 -0.9114957 -2.505455 0.3058701
-4.507672 -2.256212 2.123255 3.246055 0.4246042 0.7754801 2.02723 1.538806 2.524403 3.673882 2.492257 2.071412 -0.6189636 -2.853922 0.1796078
-4.400175 -2.024294 1.83342 2.910416 0.2878844 0.6828411 2.175499 1.682885 2.508003 3.657296 2.410001 2.113997 -0.947802 -2.774481 0.1159096
-4.456898 -2.18864 1.764965 3.27385 0.2572022 0.8532668 2.019513 1.712946 2.408257 3.51281 2.647988 1.864747 -0.7771488 -2.924844 0.10219
-4.302132 -2.450123 1.842913 2.946516 0.3544394 0.5633032 1.963042 1.541004 2.695694 3.329992 2.262368 2.274756 -0.9051584 -2.773359 0.2236273
-4.357639 -1.961492 2.203922 3.286157 0.6456538 1.011604 2.262889 1.873833 2.584052 3.770823 2.686189 1.953255 -0.6756575 -2.488238 0.2852954
-3.79575 -1.656172 2.494002 3.837712 0.6662876 1.285796 2.615854 2.093948 3.320547 3.740037 3.219704 2.300285 -0.4108716 -2.337311 0.9632651
-4.026398 -1.717931 2.094592 3.743585 0.7959954 0.8413821 2.211462 2.165098 3.128119 4.046576 3.069318 2.087956 -0.3203592 -2.382237 0.648162
-4.015164 -1.845804 2.220288 3.459897 0.5233977 0.8600793 2.263903 1.779678 3.099898 3.672065 2.808645 2.193022 -0.6905558 -2.424021 0.5664231
-4.413909 -1.768202 1.860486 3.317609 0.5812273 0.8855519 2.291915 1.865797 2.925074 3.580778 2.62079 2.065224 -0.8344275 -2.523387 0.2707508
-4.231638 -1.951607 2.083606 3.187858 0.7605066 0.8506947 2.275725 1.734393 2.665861 3.465874 2.5562 2.068162 -0.7467034 -2.724207 0.365405
-3.980961 -1.950837 2.226009 3.613337 0.776782 1.131594 2.370834 1.776584 2.771713 3.699758 3.118476 2.107264 -0.5633355 -2.539618 0.6509949
-4.029537 -1.870547 2.366396 3.651212 0.8627545 1.087255 2.491642 1.863653 3.299789 3.815773 2.777007 2.369968 -0.548811 -2.332851 0.7123553
-3.911081 -1.646397 2.565667 3.731999 0.6521599 1.350478 2.796126 2.442402 2.895131 4.101251 3.029763 2.425517 -0.6355023 -2.27082 0.6860138
-3.930629 -1.670657 2.425418 3.683161 0.8616859 1.241117 2.562999 1.946095 3.314364 3.908831 3.060576 2.465647 -0.2802155 -2.285951 0.6906621
-3.866714 -1.763538 2.567033 3.658976 0.7667939 1.206674 2.450166 2.096799 2.960704 4.100128 3.117122 2.409403 -0.2992957 -2.256733 0.843885
-4.06443 -1.802968 2.428006 3.425371 0.6393663 0.8765646 2.415498 1.918694 2.761591 4.052383 3.057039 2.193573 -0.3429967 -2.301467 0.7329276
-3.966948 -1.588238 2.441972 3.717187 1.024163 1.249118 2.675366 2.186596 3.294867 4.17136 2.864283 2.54851 -0.3151269 -2.107759 0.7254311
-3.848128 -1.744455 2.421283 3.579178 0.8681413 1.148311 2.359945 2.195781 2.998364 4.017597 2.982187 2.572261 -0.2812154 -2.465783 0.5831364
-4.060795 -2.002944 2.212904 3.379023 0.7536416 1.335912 2.398641 1.802364 2.85795 3.990195 2.864585 2.216786 -0.4454925 -2.427766 0.4074254
-3.920128 -1.810066 2.382387 3.655744 0.9347 1.189952 2.590573 2.137297 3.127083 3.818496 2.919382 2.525318 -0.4531675 -2.42824 0.6065414
-4.025975 -1.776722 2.241177 3.577594 0.7182699 1.08349 2.3659 1.788041 3.041618 3.930269 2.845838 2.143549 -0.6106704 -2.681631 0.6082851
-4.238111 -1.987071 2.038965 3.393942 0.3574377 0.7712091 2.188928 1.81842 2.632007 3.759696 2.609391 2.188129 -0.8241062 -2.792656 0.4386681
-4.333529 -1.922577 1.76676 3.33837 0.2922479 1.006554 2.456937 1.692612 2.793128 3.59628 2.610985 2.379711 -0.7384912 -2.67505 0.5307763
