probIn scale
0.6859062 0.03385062
0.7368618 0.03419524
0.6550702 0.03143132
0.688427 0.02914486
0.6898146 0.03158924
0.6903926 0.03451774
0.6415041 0.03232788
0.6214365 0.03295842
0.6917622 0.0325201
0.6857169 0.03331467
0.6638165 0.03618374
0.6972212 0.03881387
0.7426004 0.03803555
0.7210822 0.0380344
0.7407843 0.0380713
0.6664228 0.03309436
0.6590992 0.03409391
0.6734879 0.03261172
0.7712184 0.03208064
0.789864 0.03329359
0.8263593 0.03233497
0.8245568 0.03460401
0.7843797 0.03270952
0.769802 0.03278929
0.78057 0.03337973
0.7956999 0.03302829
0.7648056 0.03471766
0.684921 0.03614649
0.6362836 0.03493971
0.6708901 0.03543904
0.6867335 0.03387823
0.6870675 0.03366539
0.639076 0.03357675
0.6286667 0.03395408
0.6259903 0.03466023
0.6231009 0.03361238
0.6707054 0.03545196
0.5899356 0.03759965
0.533246 0.0364827
0.552828 0.03388815
0.5850458 0.03421985
0.5643958 0.03486844
0.5484477 0.03608655
0.5941655 0.0345942
0.6588231 0.03454957
0.6537651 0.03367151
0.7718205 0.03433917
0.7582491 0.03496846
0.7718287 0.03553716
0.7445081 0.03563477
0.6650438 0.03480398
0.6219779 0.03504065
0.7039807 0.03582734
0.7205742 0.03576251
0.6976786 0.03448443
0.6623011 0.03327869
0.5957693 0.0312791
0.5672487 0.03211919
0.5769148 0.03474747
0.565701 0.02900487
0.5164364 0.02914764
0.5438838 0.02779739
0.4600137 0.02862321
0.5367549 0.0281371
0.5098113 0.02749121
0.506518 0.02796294
0.4834033 0.02762922
0.5753719 0.02709339
0.5549599 0.02683654
0.5988421 0.02495458
0.5817607 0.02547558
0.6446921 0.02486302
0.6376037 0.02622223
0.5793957 0.02531497
0.5386714 0.02427813
0.6297708 0.02197196
0.6714928 0.02068313
0.6952485 0.02186951
0.7278865 0.0217563
0.6879598 0.02170329
0.6400643 0.02197729
0.6123008 0.02159151
0.5923833 0.01932185
0.6359845 0.02053137
0.6500882 0.01892061
0.7290953 0.01849119
0.7313533 0.01607924
0.7086416 0.01588357
0.7410489 0.01450502
0.7196458 0.01547632
0.656418 0.01743133
0.6781542 0.01681714
0.7046759 0.01479567
0.7577115 0.0161837
0.7270441 0.01635299
0.7486022 0.01781372
0.763525 0.01873793
0.7319027 0.01870241
0.7423679 0.01785693
0.6984814 0.01869156
0.668063 0.0196775
0.6362827 0.02044805
0.6223433 0.02011947
0.5771712 0.01941622
0.5802594 0.0200233
0.5951673 0.02286123
0.6556958 0.02423617
0.5914556 0.0242301
0.6505877 0.02194778
0.6520616 0.02348106
0.6132164 0.0231357
0.5771263 0.02206458
0.6148612 0.02247823
0.5993747 0.02242032
0.5943439 0.02336566
0.5578077 0.02409149
0.5887727 0.02525113
0.5670928 0.02638901
0.5380467 0.02698889
0.5437113 0.02583621
0.6047022 0.02394785
0.6139916 0.02348452
0.6255009 0.02164611
0.6305804 0.02004093
0.6571848 0.02133997
0.706651 0.01979711
0.7278691 0.02195763
0.717819 0.02087728
0.6348754 0.01947647
0.7244675 0.0175901
0.7279702 0.01707331
0.745489 0.01743219
0.7768143 0.01743059
0.7878648 0.01602407
0.7526644 0.01355584
0.8327628 0.0139405
0.800569 0.01340066
0.7785278 0.01322944
0.7053505 0.01416217
0.6783668 0.01469033
0.7214293 0.01559008
0.6987588 0.01563805
0.7145725 0.01483095
0.6972005 0.01500771
0.7305196 0.0148553
0.7426797 0.01472445
0.7823584 0.01456747
0.7654678 0.01594839
0.7409068 0.01440744
0.7359365 0.01494004
0.6738824 0.01638136
0.693744 0.01659535
0.6956587 0.01510016
0.6560549 0.01440031
0.6651366 0.01315514
0.6245018 0.01367013
0.6648466 0.0142786
0.6967928 0.01432247
0.7223875 0.01430278
0.7552356 0.01361001
0.7673644 0.01231672
0.737379 0.01291517
0.7464236 0.01368366
0.7154776 0.01541835
0.7189323 0.01361275
0.7471533 0.01570874
0.7161791 0.01631902
0.7167288 0.01584053
0.7548175 0.01563632
0.7772139 0.01707018
0.6786814 0.01765724
0.6359107 0.01871702
0.6306403 0.01754146
0.6617616 0.01940458
0.6365539 0.01924057
0.6725458 0.01819547
0.7427538 0.01849476
0.7969758 0.01910975
0.867213 0.01988857
0.8347692 0.02180842
0.7964145 0.01934758
0.8368845 0.01855697
0.802617 0.01872428
0.7575336 0.0181399
0.8217177 0.0180208
0.8238287 0.018559
0.7461558 0.01882293
0.7033959 0.01882784
0.6147276 0.01863005
0.656988 0.01960365
0.6310712 0.02164846
0.6400481 0.02098438
0.6445801 0.01998305
0.63439 0.0201889
0.6880976 0.01959742
0.6893068 0.02053423
0.7743628 0.02253144
0.7595578 0.02209122
0.7388944 0.02510885
0.6629739 0.02457672
0.6807897 0.02440406
0.6909195 0.02494319
0.7507188 0.02394523
0.7657381 0.02562078
0.6634079 0.02586793
0.7019816 0.02577189
0.7869556 0.02338527
0.7309235 0.02468053
0.7012001 0.0248377
0.6938665 0.0240094
0.647771 0.0236962
0.6882946 0.02380335
0.6889219 0.02427303
0.7493687 0.02410672
0.6782412 0.02340243
0.7302795 0.02426747
0.7350421 0.02515026
0.7072276 0.02429323
0.6633833 0.02513804
0.6483031 0.02582379
0.6021816 0.025074
0.6053376 0.02648574
0.6013566 0.02776578
0.5467251 0.02852947
0.5149279 0.03128054
0.437131 0.02989378
0.4119795 0.02919387
0.4490937 0.0296306
0.3555448 0.02855542
0.4207413 0.02793914
0.4253084 0.03112003
0.3692606 0.03459199
0.3681917 0.03676451
0.3446358 0.03837517
0.3743291 0.03760957
0.4086078 0.03740565
0.4049867 0.0361211
0.4649127 0.03675044
0.4783757 0.0384719
0.5342441 0.04127224
0.5396031 0.03912365
0.5391239 0.04149245
0.5260945 0.03845494
0.4981621 0.03653488
0.5254405 0.03837574
0.5455487 0.04163552
0.523239 0.0386738
0.5404357 0.03460212
0.5315557 0.03501909
0.6232432 0.03962649
0.6200768 0.04176947
0.5594228 0.04237686
0.5040134 0.04285429
0.5208557 0.04307404
0.5522963 0.04459326
0.506898 0.04523964
0.4773798 0.04689282
0.4313566 0.05317731
0.4217102 0.04880085
0.4300219 0.05388676
0.3210617 0.05225477
0.3406478 0.05133117
0.3423125 0.05190024
0.3256346 0.05657063
0.3136742 0.05603416
0.3440787 0.05646579
0.3415491 0.05860842
0.3710551 0.06373967
0.410085 0.06274145
0.4737504 0.06861682
0.4193315 0.06765079
0.4235772 0.06244481
0.3509732 0.06839151
0.2929625 0.07249174
0.2586329 0.06952433
0.2866759 0.06221899
0.2732937 0.05856746
0.2547986 0.06089797
0.2319407 0.06348379
0.2236696 0.05717891
0.2083755 0.05510617
0.2260686 0.05463087
0.2520055 0.05174216
0.2403564 0.05455764
0.2267846 0.04916041
0.2753712 0.0537792
0.3005812 0.05532538
0.3312908 0.05499719
0.36993 0.0495534
0.3847666 0.04640461
0.4335166 0.04600027
0.3872405 0.04513952
0.4556598 0.04737892
0.5208027 0.05167457
0.5688597 0.05035918
0.5741316 0.04921649
0.5423605 0.05010821
0.578341 0.048473
0.610279 0.05109501
0.6230877 0.05080772
0.5679544 0.0490375
0.5078048 0.04854115
0.5319731 0.04705169
0.5328711 0.04995627
0.5138161 0.0562923
0.5074251 0.04912065
0.5641328 0.04947379
0.4996084 0.05191538
0.3986738 0.04999602
0.3550141 0.04945019
0.2592765 0.04696102
0.2971464 0.04674256
0.3170485 0.05108967
0.3111452 0.05104866
0.3590062 0.04682214
0.4540671 0.0451089
0.4600322 0.04684269
0.4434455 0.04125323
0.4292793 0.03994389
0.395671 0.04298419
0.5024931 0.04180794
0.4145437 0.04215779
0.4078464 0.03945198
0.4276718 0.03773954
0.4365108 0.0386126
0.4941983 0.03927182
0.4297734 0.03526464
0.4409495 0.03665865
0.4263587 0.03695965
0.4283034 0.03467947
0.4041341 0.03851454
0.3560075 0.04300005
0.3656322 0.0438625
0.4800641 0.04198852
0.4339792 0.04226413
0.3696542 0.04020482
0.4010223 0.0427978
0.4511908 0.04506563
0.4869052 0.04576938
0.5259239 0.04240512
0.5263682 0.03988284
0.5309367 0.03558337
0.4713291 0.03629664
0.3389562 0.03939467
0.3186091 0.04106076
0.3052828 0.04045233
0.3701546 0.04264175
0.3776214 0.04404893
0.3871619 0.04699052
0.3385401 0.04809644
0.4160742 0.04971134
0.4243222 0.04675416
0.4327475 0.05113098
0.4685664 0.05138304
0.4093576 0.05615007
0.3942213 0.06081539
0.3638031 0.06046751
0.4154383 0.06276727
0.5068023 0.06535972
0.45629 0.05860521
0.4899818 0.06085522
0.4817175 0.05648479
0.425731 0.05312107
0.4153892 0.05301987
0.370079 0.04955574
0.3523624 0.05011229
0.448969 0.05093393
0.350484 0.05483775
0.3256537 0.05284117
0.2911423 0.05477398
0.2891995 0.05630536
0.3004595 0.05794698
0.297051 0.05688276
0.3167281 0.0548379
0.3091781 0.05392349
0.2971332 0.05025469
0.2934948 0.05241311
0.3051124 0.04951767
0.3184676 0.05327124
0.3133386 0.05070835
0.3388295 0.05090387
0.3133644 0.05577844
0.330252 0.05555293
0.302741 0.06364537
0.2210905 0.06542635
0.2912311 0.06466116
0.3400489 0.06427255
0.3795806 0.06792525
0.384203 0.06484129
0.3910411 0.06201025
0.4211415 0.06188702
0.4125776 0.06353127
0.2998398 0.06237647
0.3401737 0.06662488
0.3494502 0.06856806
0.2755773 0.07480573
0.2470532 0.07758648
0.2445919 0.0862094
0.1652374 0.08979834
0.1545279 0.0898749
0.2141342 0.08325648
0.2036161 0.0746531
0.1930634 0.07989662
0.2474448 0.08278131
0.2787798 0.07979337
0.2471371 0.07766122
0.22649 0.07679354
0.2082766 0.07816534
0.2887388 0.0772361
0.2574388 0.0743934
0.2899868 0.07666589
0.356011 0.08231231
0.332453 0.07980522
0.3400836 0.08524404
0.3208412 0.0834246
0.2945792 0.08942982
0.2623286 0.08391809
0.276361 0.08700211
0.3124565 0.08050133
0.3302275 0.08284008
0.2863402 0.07576319
0.2284606 0.06727437
0.260168 0.07574793
0.1864652 0.07077745
0.1846667 0.08044021
0.2209574 0.08509803
0.2896253 0.08074505
0.2525344 0.07867055
0.2362351 0.08289568
0.2291225 0.08164689
0.2072014 0.07803452
0.2314034 0.07044773
0.3196545 0.07278471
0.2756081 0.07559706
0.2445771 0.07381812
0.241189 0.07877438
0.2502932 0.08278062
0.264744 0.095973
0.2524759 0.094073
0.2098784 0.1055486
0.2251477 0.1083518
0.1675006 0.1024842
0.1887011 0.1051693
0.1992092 0.104931
0.2376915 0.1017414
0.2405625 0.1095888
0.1656041 0.1068774
0.1806211 0.1078487
0.1633208 0.1114149
0.2150415 0.1095307
0.19509 0.1028327
0.1978052 0.1033731
0.2430044 0.1126219
0.3021386 0.1135545
0.3027629 0.1054435
0.2264595 0.115043
0.206416 0.1103974
0.2301702 0.1126488
0.1915972 0.1131561
0.2050057 0.109634
0.1654865 0.1128175
0.1331684 0.1124109
0.1647372 0.1149986
0.1255143 0.121235
0.101643 0.1290264
0.1274656 0.1259224
0.1759299 0.1274947
0.218713 0.1289444
0.2033984 0.1190315
0.1798059 0.1119755
0.1794848 0.1088708
0.2499491 0.1052335
0.2771453 0.1097842
0.2603587 0.1198253
0.2253815 0.1237765
0.1885495 0.133396
0.1690538 0.1383342
0.2212748 0.1383767
0.2211521 0.1367732
0.2289422 0.134641
0.2046455 0.1341614
0.2453312 0.1358708
0.1760228 0.118967
0.262111 0.1178727
0.2065453 0.1151005
0.1769113 0.1149506
0.245125 0.1233731
0.2114539 0.119644
0.2015592 0.1191234
0.2486129 0.1197007
0.2357607 0.1256621
0.1930951 0.1239805
0.2157339 0.1296381
0.2291364 0.1271345
0.2127724 0.1286536
0.1502388 0.1355384
0.2189493 0.1271482
0.2112246 0.1286921
0.2446437 0.1172345
0.3365687 0.1231928
0.2481948 0.126019
0.2406037 0.1141785
0.2276909 0.1133361
0.1967062 0.1093562
0.2153469 0.1135636
0.2302755 0.1079876
0.2305244 0.1110015
0.2128604 0.103303
0.2812313 0.09881884
0.2946402 0.1015173
0.3369376 0.1069075
0.3151104 0.1024443
0.3134375 0.1012439
0.2935462 0.0950453
0.2642933 0.09328712
0.2668596 0.0962306
0.2153807 0.0963599
0.2162604 0.09874036
0.2086991 0.09775697
0.2471619 0.0991937
0.2036757 0.1099062
0.1508558 0.1151472
0.1410057 0.1190761
0.1646667 0.1195793
0.1905232 0.1167693
0.22595 0.1098368
0.2481623 0.1028349
0.2402457 0.1045838
0.250163 0.1154666
0.2758658 0.1253195
0.2713851 0.1325429
0.2348733 0.1325398
0.2374554 0.1299529
0.1924243 0.1224749
0.1377809 0.1297342
0.1559585 0.1502063
0.08523441 0.1456068
0.1012203 0.146366
0.1103449 0.1436976
0.1387534 0.1433714
0.09000383 0.1444578
0.1165185 0.1357151
0.1528977 0.1461722
0.138213 0.1461016
0.1271509 0.1477716
0.08455311 0.152246
0.08783848 0.154899
0.1156477 0.1530932
0.06869191 0.1611022
0.1021865 0.1610636
0.1291969 0.1708144
0.1343967 0.1557811
0.1582661 0.1697905
0.2051484 0.1704714
0.2274556 0.1756959
0.2353037 0.1667674
0.1595486 0.1666914
0.1873123 0.1533771
0.1878981 0.1593538
0.1918078 0.1492417
0.187629 0.1533855
0.1824838 0.1591979
0.1875547 0.1627615
0.1989709 0.166874
0.2271594 0.1625223
0.2109247 0.1571655
0.1784849 0.1588085
0.1640211 0.1728743
0.1230303 0.1817553
0.1181413 0.1642414
0.142372 0.1739787
0.1047956 0.1760036
0.1096097 0.1685658
0.136626 0.1676892
0.1871616 0.160611
0.2241495 0.1536942
0.1929915 0.1599831
0.1700684 0.1536595
0.148074 0.1549365
0.2002529 0.1568215
0.2236214 0.1528919
0.2038226 0.1401479
0.2135854 0.1466508
0.2031751 0.1466131
0.1935429 0.139604
0.2677813 0.1315707
0.2270556 0.1192619
0.2398049 0.1270294
0.1891815 0.1292659
0.2025225 0.1312922
0.2167384 0.1211805
0.2263307 0.1183753
0.273512 0.1130773
0.2813971 0.1148729
0.2994077 0.1234316
0.2767672 0.1105982
0.3068314 0.107582
0.3081828 0.1108347
0.2704848 0.1070267
0.2553931 0.1082506
0.2118265 0.101375
0.2420253 0.0938877
0.2117786 0.09857169
0.2353239 0.09853179
0.1839806 0.09067214
0.257601 0.09257855
0.2389767 0.09056672
0.2188035 0.09245209
0.1997008 0.08918863
0.1545695 0.09794164
0.2070108 0.1038361
0.1904042 0.1010305
0.2275267 0.1034362
0.2544516 0.1069683
0.2163322 0.1101179
0.1701644 0.115389
0.2204965 0.1095839
0.1703194 0.1059216
0.1685972 0.1044411
0.1463036 0.1114901
0.2288224 0.1154529
0.1658527 0.1257756
0.171787 0.1306547
0.2006567 0.1438909
0.1974419 0.1523003
0.1947968 0.1338002
0.2158407 0.1303687
0.1938833 0.1325304
0.1852925 0.1264118
0.2494371 0.1272901
0.2429148 0.117239
0.2393152 0.1074317
0.2602832 0.1075859
0.2684762 0.1103498
0.2404843 0.107346
0.2271213 0.1049022
0.2050382 0.09847087
0.2745015 0.09513204
0.1883361 0.08610726
0.2471867 0.08219129
0.2660946 0.08060227
0.242201 0.08064365
0.2991772 0.08349568
0.3275805 0.07938675
0.3337236 0.08417498
0.3771798 0.07963211
0.3695314 0.07803554
0.4221303 0.07836381
0.4437712 0.0810949
0.3704184 0.08125808
0.3551829 0.07320964
0.3227713 0.07981802
0.2479287 0.07842601
0.3121526 0.08654563
0.2569155 0.08857238
0.3285615 0.09085792
0.391517 0.08335871
0.3564923 0.07979734
0.3479876 0.08164562
0.3008721 0.08261675
0.2684535 0.08266038
0.269294 0.07794872
0.2674482 0.07896487
0.290122 0.0831207
0.3362968 0.0768365
0.3069624 0.08068693
0.2981302 0.07607145
0.2522861 0.07809573
0.2478892 0.07957859
0.2612676 0.06923307
0.2556163 0.07242995
0.2661572 0.07035676
0.2091928 0.07134933
0.2350296 0.06870417
0.2984514 0.06627864
0.3089663 0.06654121
0.3559493 0.06384273
0.3355863 0.06129828
0.3676378 0.05779206
0.282451 0.05547332
0.2664418 0.05479938
0.3164246 0.05541151
0.3194626 0.05727828
0.273378 0.05549143
0.2712644 0.053724
0.2736053 0.05937935
0.2693687 0.06056027
0.368803 0.06340132
0.3768678 0.06878307
0.3392795 0.06669041
0.3002235 0.06627515
0.3339238 0.05929567
0.3223811 0.06302899
0.365253 0.06009639
0.3894584 0.0578591
0.4729446 0.05387594
0.5097258 0.05197529
0.4653051 0.04907222
0.5060755 0.0501652
0.4670329 0.048607
0.4266085 0.04597372
0.4761394 0.04218085
0.4398487 0.04258778
0.4169644 0.04533721
0.4270535 0.0473263
0.4471585 0.04308053
0.3715525 0.04026595
0.4241288 0.04624149
0.3474227 0.05388678
0.2844242 0.05207226
0.2741211 0.05674297
0.2639388 0.0615715
0.2921992 0.061092
0.3278889 0.06242874
0.3909141 0.0605434
0.4246275 0.06213928
0.4523319 0.0557483
0.4384403 0.05778095
0.4574115 0.0546675
0.4303062 0.05133763
0.4628775 0.04913784
0.4887548 0.04871965
0.4755427 0.05540986
0.5077281 0.05735074
0.5717351 0.05480893
0.5431096 0.05610737
0.58816 0.05148138
0.5333872 0.05059847
0.5631325 0.04605734
0.5317555 0.04504275
0.6220086 0.04398658
0.6128298 0.04548736
0.6631627 0.04479615
0.6193792 0.04548448
0.6240581 0.03857142
0.5719441 0.03716201
0.5688306 0.03349344
0.5366456 0.03084382
0.495652 0.0282648
0.4695928 0.03357081
0.412199 0.03874635
0.4395708 0.03929859
0.4870907 0.03753385
0.501962 0.03956958
0.5731698 0.0360857
0.6012684 0.03656612
0.6166752 0.03712527
0.5695301 0.03642055
0.5806253 0.0390127
0.588417 0.03977742
0.5970724 0.03618101
0.5988989 0.03643406
0.6148442 0.03345863
0.6688791 0.03577416
0.7024089 0.03612417
0.6678939 0.03559015
0.6251195 0.03595793
0.6811194 0.03531484
0.7687802 0.03762376
0.7531302 0.03449496
0.6998434 0.03386938
0.7101346 0.03372257
0.6613194 0.03464227
0.7083292 0.03344268
0.6862731 0.03224825
0.7158175 0.03103719
0.7055139 0.03172647
0.7092621 0.02652969
0.7204351 0.03009902
0.6805254 0.03060267
0.6982312 0.03064273
0.6729688 0.03023397
0.6657204 0.03003167
0.6733643 0.03179038
0.7048297 0.03040432
0.7064096 0.03203294
0.6603608 0.03662032
0.61162 0.03362208
0.579257 0.03298855
0.6179497 0.03292561
0.5605341 0.03318306
0.562657 0.03432913
0.490764 0.03257763
0.5112571 0.0316502
0.4829065 0.03578737
0.5367947 0.0348098
0.5884876 0.0335693
0.6111549 0.0341909
0.6425847 0.03654736
0.612256 0.03839913
0.6121135 0.03940368
0.6540331 0.03919581
0.6048342 0.04087321
0.5519579 0.04059395
0.5418479 0.04433745
0.4620053 0.04247035
0.4953146 0.04315379
0.5950438 0.04588071
0.6279052 0.04625495
0.6589777 0.04072211
0.6416817 0.04065322
0.6041445 0.03953902
0.5959759 0.04232782
0.607619 0.0446497
0.6162009 0.03783854
0.5855309 0.03713881
0.5750761 0.03803453
0.5716617 0.04172537
0.5737649 0.04061665
0.5487175 0.04393027
0.4766262 0.04209794
0.4713621 0.0445436
0.4985909 0.04411645
0.567199 0.04680489
0.560103 0.04453651
0.5076808 0.04402905
0.4727381 0.04574779
0.3932551 0.04191851
0.4255066 0.04005977
0.4015046 0.03909607
0.4174575 0.03703869
0.442238 0.03698647
0.3854325 0.03628786
0.4150568 0.03823384
0.4582104 0.03802986
0.4440629 0.03603981
0.5342927 0.03247461
0.5098832 0.03168702
0.4736254 0.03514809
0.5102316 0.03397819
0.4554952 0.03307762
0.5025855 0.03208759
0.461521 0.031072
0.485511 0.03386831
0.5345697 0.03328122
0.5731212 0.03179262
0.6461681 0.0320517
0.5856874 0.03302559
0.6006728 0.03051182
0.6249207 0.02875042
0.7075536 0.02818987
0.6404822 0.03079615
0.7404747 0.02853817
0.7271451 0.02664557
0.7550675 0.02618452
0.8208864 0.02538204
0.7593885 0.02443207
0.7346492 0.02298279
0.8109891 0.02368953
0.7904042 0.02247139
0.8041354 0.02156983
0.7384927 0.0214074
0.7649972 0.02106751
0.7769559 0.02295784
0.6898185 0.02342563
0.596162 0.02179763
0.6523594 0.02255859
0.6337797 0.02233442
0.6513463 0.02387633
0.6348655 0.0251985
0.6518 0.02593472
0.6302293 0.02542709
0.5891947 0.02467127
0.5913821 0.02620505
0.6137426 0.02604512
0.56968 0.02549532
0.5865148 0.02651485
0.5088707 0.02663457
0.5307897 0.02869727
0.5071604 0.02571953
0.4674197 0.02732614
0.4317719 0.02796525
0.4790729 0.0305003
0.3890306 0.02946446
0.4141529 0.02864631
0.397342 0.03035694
0.4695058 0.03267558
0.4519022 0.03576222
0.4836637 0.03960103
0.5263482 0.04238953
0.4771344 0.04111784
0.5099675 0.03974613
0.5654115 0.04175898
0.555666 0.03992846
0.6024156 0.03630933
0.5146956 0.03944792
0.5969452 0.04123017
0.5782321 0.04407387
0.5964854 0.0467918
0.5929898 0.04370202
0.4876699 0.04010299
0.4716907 0.03894394
0.4433582 0.03944232
0.4181163 0.03913006
0.457816 0.03808811
0.40018 0.03678951
0.3990274 0.03319681
0.3897892 0.03395609
0.4598422 0.03378634
0.3998043 0.0358498
0.4618679 0.03510322
0.4011849 0.03849001
0.4453085 0.03961894
0.5128255 0.04074648
0.4925272 0.03803593
0.5255232 0.03924204
0.4763652 0.03787564
0.5291233 0.03930794
0.5225319 0.03995184
0.4999184 0.03952792
0.4201017 0.04293396
0.4297723 0.03933542
0.5424308 0.04099299
0.5480883 0.04141041
0.5548258 0.03861446
0.6057449 0.0398368
0.5921021 0.03932228
0.6196365 0.04067648
0.6542981 0.03863536
0.6560303 0.04036438
0.6007323 0.04381147
0.5740659 0.04440857
0.5791043 0.0432259
0.6072509 0.04222218
0.6255842 0.04550274
0.742828 0.04427772
0.7062582 0.04494821
0.6641907 0.04515874
0.6932679 0.03883687
0.7110222 0.03739183
0.6556411 0.03759949
0.6001301 0.04196817
0.5862796 0.04690467
0.6001568 0.04342842
0.5448792 0.04357607
0.5057709 0.04411729
0.5308374 0.0482224
0.5715921 0.04797193
0.5940532 0.04717826
0.5279538 0.04551161
0.5734996 0.05049637
0.5098097 0.04908263
0.5009326 0.0482294
0.5302197 0.04168609
0.4995463 0.04067067
0.4218023 0.03705833
0.4632083 0.03726208
0.3908691 0.03971411
0.3835659 0.04668061
0.4366757 0.04520599
0.439915 0.04465056
0.4202033 0.04258239
0.4221729 0.04362025
0.3800211 0.04349699
0.4546396 0.04093459
0.4250108 0.04135519
0.4121945 0.04147863
0.3590298 0.04126
0.3206695 0.04021812
0.3186238 0.0421625
0.2937604 0.04595151
0.3029383 0.04887313
0.3673461 0.05114653
0.4278502 0.05246931
0.4233519 0.05853492
0.4434702 0.0606512
0.4456165 0.06109196
0.4743069 0.06721503
0.4253472 0.06810379
0.4237775 0.07082712
0.4319876 0.07557906
0.4239649 0.07120377
0.4611399 0.07403138
0.460182 0.0786964
0.4178671 0.08233771
0.4369545 0.08468856
0.4384332 0.08038808
0.4318697 0.08331358
0.3634122 0.07655646
0.389548 0.07423571
0.3755401 0.07870657
0.3688093 0.08256742
0.4138551 0.08258519
0.3455283 0.09238111
0.3075839 0.08812796
0.3703453 0.0860994
0.338068 0.07476471
0.3599042 0.07439786
0.3231165 0.06533811
0.3464859 0.0613331
0.3428734 0.06280486
0.3281313 0.06493666
0.3010266 0.06664916
0.2802578 0.07589633
0.2748857 0.07016548
0.3063537 0.07504762
0.2491121 0.07797413
0.2915611 0.07551368
0.2836401 0.07271164
0.2666789 0.07091688
0.3029156 0.06750599
0.3606727 0.07676642
0.4098913 0.07927292
0.4138525 0.07745203
0.3563286 0.07541922
0.3495863 0.07420687
0.3623974 0.06853105
0.3652589 0.07557912
0.2979721 0.06779289
0.2745661 0.06954163
0.3503365 0.07493721
0.3319603 0.07746395
0.3466974 0.07526074
0.3008556 0.0738371
0.3131678 0.07601914
0.3143001 0.07613381
0.2830826 0.08635332
0.2876935 0.08269143
0.3337288 0.08930411
0.2919053 0.1014781
0.3047329 0.1055791
0.259632 0.09925617
0.2213025 0.1042227
0.2166582 0.1045373
0.2581353 0.1102878
0.245001 0.1051708
0.2245372 0.09712699
0.1914334 0.09303184
0.2248189 0.09973586
0.180435 0.1085929
0.1684656 0.1313019
0.1708278 0.1283551
0.2015706 0.1126408
0.1923139 0.1118275
0.198219 0.1246325
0.2192348 0.1211688
0.2092812 0.1244458
0.2228799 0.1154465
0.1829684 0.1096827
0.2253276 0.1077843
0.2390575 0.1152675
0.219043 0.1285808
0.2162262 0.1331301
0.1986346 0.1326925
0.2510837 0.1222363
0.2243384 0.1294661
0.2192502 0.1342308
0.2153054 0.1290941
0.2063994 0.1401038
0.1482372 0.1315826
0.1544791 0.1370906
0.1700527 0.1409032
0.2279434 0.1472933
0.1591339 0.1336406
0.1563869 0.1444506
0.1784159 0.1434474
0.1759364 0.1435797
0.167069 0.1519699
0.1801809 0.1434892
0.1927645 0.1212162
0.1587089 0.1199588
0.1817237 0.1117854
0.2168174 0.1184119
0.2599877 0.1088406
0.2482175 0.1007784
0.2604528 0.1061122
0.3077796 0.1080379
0.2674045 0.1152112
0.2180864 0.1149031
0.2323533 0.1180181
0.2378404 0.1150755
0.2158184 0.1136589
0.2230301 0.1107899
0.2159423 0.1078296
0.2641431 0.1201084
0.2093065 0.1231426
0.1901236 0.1176558
0.1875248 0.1119022
0.2570325 0.109313
0.1911291 0.1121195
0.1401638 0.1081083
0.1950207 0.09936899
0.2068668 0.1060196
0.2400128 0.1052143
0.2614482 0.1010189
0.1977263 0.09472166
0.1977042 0.09660602
0.2101279 0.0965605
0.2147063 0.1063986
0.2074026 0.1060793
0.2104937 0.1026402
0.2123493 0.1092795
0.2783975 0.1008401
0.2814658 0.09728594
0.3279415 0.09528361
0.3374367 0.09644739
0.3471843 0.09229764
0.3914382 0.08799189
0.3571004 0.08465008
0.3434416 0.09057801
0.4070855 0.09678643
0.3353509 0.096895
0.3755973 0.1027255
0.3220341 0.1052509
0.3510153 0.08805956
0.3503907 0.08877654
0.3624724 0.08634575
0.3523775 0.07760158
0.336208 0.08101226
0.2824426 0.09228347
0.3407408 0.09397537
0.3004623 0.09446288
0.324196 0.09453953
0.2696111 0.09435484
0.2620366 0.09181165
0.2633833 0.09384365
0.259773 0.09514328
0.273262 0.1036524
0.2891996 0.105255
0.3037769 0.09322585
0.3346603 0.09498772
0.3203053 0.09354795
0.2428458 0.09927147
0.2313384 0.09257806
0.1954218 0.09190265
0.2421694 0.08229827
0.3139442 0.07507636
0.3228433 0.06799067
0.3050742 0.06218513
0.3542339 0.06302202
0.3685709 0.05663979
0.3952556 0.05876911
0.3706577 0.0600354
0.3949774 0.05759151
0.3956183 0.06163119
0.4238627 0.05957792
0.4063202 0.06269852
0.4548136 0.06411629
0.4223851 0.06401651
0.3893714 0.06049616
0.2999793 0.06060375
0.3540094 0.05917686
0.3535467 0.05494806
0.3928809 0.0536946
0.3904254 0.05147674
0.4306686 0.05050452
0.4293061 0.04592788
0.4137797 0.04396212
0.3152246 0.04130217
0.3618855 0.04151361
0.383586 0.03801746
0.3746717 0.03985872
0.3049873 0.04129941
0.3408583 0.04337649
0.2892937 0.04555826
0.2966664 0.0476887
0.3618601 0.04764771
0.4709557 0.04423638
0.4215528 0.04038449
0.3739881 0.04040419
0.3820197 0.04318548
0.4241785 0.04636342
0.4785787 0.04363851
0.4951037 0.04687586
0.427544 0.04796302
0.3948167 0.0461925
0.3652415 0.04963699
0.3495303 0.05485363
0.3506766 0.05342399
0.3290444 0.05126635
0.3222126 0.05583287
0.306348 0.05681196
0.3350836 0.06113543
0.3065416 0.06353911
0.3627057 0.06005336
0.3320664 0.06166135
0.2938898 0.06254022
0.3127491 0.05891305
